added_date,filtered_tokens
2019-12-20 21:41:54,"['unit', 'nation', 'parti', 'unp', 'senior', 'resolv', 'matter', 'pertain', 'parti', 'amic', 'within', 'come', 'week', 'unp', 'mp', 'mujibur', 'rahaman', 'said', 'yesterdayunit', 'nation', 'parti', 'contenti', 'matter', 'resolv', 'mujibur']"
2019-12-20 23:54:04,"['decemb', 'wa', 'red', 'letter', 'day', 'polit', 'histori', 'sri', 'lankan', 'tamil', 'known', 'ilangaith', 'thamizhar', 'mother', 'tongu', 'day', 'group', 'sixti', 'tamil', 'includ', 'two', 'parliamentarian', 'two', 'senat', 'launch', 'new', 'polit', 'parti', 'avow', 'goal', 'establish', 'autonom', 'state', 'tamilspeak', 'peopl', 'ceylon', 'sri', 'lanka', 'wa', 'known', 'within', 'unit', 'island', 'new', 'parti', 'wa', 'name', 'tamil', 'illankai', 'tdawn', 'ceylon', 'independ', 'birth', 'tamil', 'feder', 'parti']"
2019-12-20 23:41:49,"['jvp', 'receiv', 'support', 'literari', 'critic', 'artist', 'intellectu', 'activist', 'thi', 'year', 'ha', 'lost', 'support', 'desper', 'need', 'peopl', 'shrinkag', 'ha', 'one', 'sen', 'inevit', 'partli', 'becaus', 'jvp', 'partli', 'becaus', 'elector', 'forc', 'outsid', 'control', 'jvp', 'within', 'polit', 'framework', 'like', 'one', 'sri', 'lanka', 'hope', 'parti', 'like', 'jvp', 'secur', 'second', 'place', 'inde', 'wishcrisi', 'new', 'left', 'new', 'left', 'intelligentsia']"
2019-12-20 23:37:35,"['amid', 'intensifi', 'move', 'consolid', 'interreligi', 'solidar', 'allianc', 'bring', 'societi', 'last', 'peac', 'reconcili', 'sri', 'lanka', 'unit', 'nation', 'yesterday', 'mark', 'intern', 'human', 'solidar', 'daysolidar', 'poverti', 'erad']"
2019-12-20 23:33:26,"['wa', 'shock', 'heard', 'demis', 'af', 'dawood', 'pas', 'away', 'decemb', 'last', 'year', 'follow', 'brief', 'ill', 'heartbreak', 'know', 'great', 'teacher', 'ha', 'rob', 'hi', 'learner', 'af', 'dawood', 'outstand', 'pedagogu', 'versatil', 'writer']"
2019-12-20 23:32:31,"['peopl', 'onli', 'dream', 'meet', 'angel', 'solv', 'problem', 'wa', 'lucki', 'enough', 'live', 'presenc', 'one', 'mani', 'year', 'loi', 'goonesekera', 'grandaunt', 'wa', 'one', 'gener', 'selfless', 'empathet', 'peopl', 'ever', 'known', 'wa', 'culmin', 'boundless', 'patienc', 'independ', 'love', 'wa', 'attach', 'wa', 'well', 'rememb', 'one', 'point', 'time', 'decid', 'travel', 'oversea', 'long', 'holidayloi', 'goonesekera', 'angel', 'led', 'dark']"
2019-12-20 23:30:40,"['although', 'sustain', 'develop', 'goal', 'sdg', 'launch', 'unit', 'nation', 'gener', 'assembl', 'unga', 'knowledg', 'awar', 'countrywid', 'almost', 'nil', 'recognis', 'need', 'enlighten', 'sri', 'lankan', 'collect', 'global', 'goal', 'celebr', 'ambassador', 'rais', 'awar', 'sdg']"
2019-12-20 22:59:22,"['deadli', 'clash', 'indian', 'polic', 'demonstr', 'erupt', 'friday', 'week', 'unrest', 'trigger', 'citizenship', 'law', 'seen', 'antimuslim', 'thousand', 'ralli', 'nation', 'biggest', 'mosqueindian', 'death', 'toll', 'hit', 'polic', 'shoot', 'protest']"
2019-12-20 22:56:39,"['washiongton', 'dawncom', 'decemb', 'indian', 'extern', 'affair', 'minist', 'subrahmanyam', 'jaishankar', 'ha', 'cancel', 'meet', 'senior', 'member', 'unit', 'state', 'congress', 'thi', 'week', 'kashmir', 'critic', 'washington', 'post', 'reportedindian', 'extern', 'affair', 'minist', 'cancel', 'meet', 'u', 'congress']"
2019-12-20 22:55:27,"['london', 'afp', 'dec', 'britain', 'freshlyelect', 'parliament', 'prepar', 'friday', 'move', 'past', 'year', 'partisan', 'wrangl', 'initi', 'approv', 'prime', 'minist', 'bori', 'johnson', 'divorc', 'deal', 'eubritain', 'new', 'parliament', 'vote', 'johnson', 'brexit', 'deal']"
2019-12-20 21:43:43,"['srilankan', 'airlin', 'enter', 'arena', 'electron', 'sport', 'esport', 'recent', 'mercantil', 'esport', 'championship', 'organ', 'gamerlk', 'team', 'perform', 'credit', 'face', 'stiff', 'competit', 'organisationssrilankan', 'airlin', 'enter', 'esport', 'arena']"
2019-12-20 21:41:59,"['asian', 'market', 'mix', 'yesterday', 'investor', 'await', 'fresh', 'catalyst', 'drive', 'busi', 'though', 'chinau', 'trade', 'deal', 'agre', 'christma', 'approach', 'mani', 'winddown', 'modeasian', 'market', 'swing', 'trade', 'deal', 'keep', 'mood', 'buoyant']"
2019-12-20 21:40:39,"['presid', 'gotabaya', 'rajapaksa', 'prime', 'minist', 'mahinda', 'rajapaksa', 'also', 'minist', 'financ', 'economi', 'polici', 'develop', 'issu', 'direct', 'chairman', 'ceo', 'bank', 'suspend', 'recoveri', 'loan', 'obtain', 'sme', 'sectorpresid', 'pm', 'direct', 'bank', 'suspend', 'recoveri', 'sme', 'loan']"
2019-12-20 21:39:27,"['gener', 'daya', 'rathnayak', 'former', 'command', 'armi', 'former', 'commission', 'gener', 'rehabilit', 'assum', 'duti', 'new', 'chairman', 'sri', 'lanka', 'port', 'author', 'slpa', 'yesterdaygener', 'daya', 'rathnayak', 'assum', 'duti', 'slpa', 'chairman']"
2019-12-20 21:38:15,"['washington', 'afp', 'wave', 'debt', 'emerg', 'develop', 'nation', 'ha', 'grown', 'faster', 'larger', 'ani', 'period', 'last', 'five', 'decad', 'could', 'end', 'anoth', 'crisi', 'world', 'bank', 'warn', 'thursdaymass', 'debt', 'wave', 'could', 'crash', 'develop', 'countri', 'world', 'bank', 'warn']"
2019-12-20 21:36:44,"['pari', 'afp', 'franc', 'competit', 'author', 'ha', 'fine', 'googl', 'million', 'euro', 'u', 'million', 'abus', 'domin', 'posit', 'market', 'advertis', 'link', 'web', 'search', 'regul', 'announc', 'yesterdayfrench', 'regul', 'fine', 'googl', 'mn', 'euro', 'search', 'engin', 'ad']"
2019-12-20 21:35:48,"['berlin', 'afp', 'german', 'consum', 'slightli', 'pessimist', 'head', 'januari', 'key', 'survey', 'found', 'yesterday', 'fear', 'mount', 'global', 'slowdown', 'could', 'trigger', 'job', 'loss', 'exportdriven', 'powerhousegerman', 'shopper', 'downbeat', 'head', 'new', 'year']"
2019-12-20 21:34:37,"['stockholm', 'afp', 'china', 'ha', 'call', 'two', 'busi', 'deleg', 'visit', 'sweden', 'china', 'ambassador', 'stockholm', 'said', 'cultur', 'minist', 'amanda', 'lind', 'defi', 'chine', 'threat', 'countermeasur', 'present', 'right', 'prize', 'dissid', 'gui', 'minhaichina', 'cancel', 'sweden', 'busi', 'trip', 'prize', 'dissid']"
2019-12-20 18:44:32,"['least', 'five', 'peopl', 'kill', 'peopl', 'belong', 'famili', 'eight', 'district', 'affect', 'prevail', 'heavi', 'rain', 'disast', 'manag', 'centr', 'dmc', 'said', 'todayheavi', 'rain', 'kill', 'five', 'affect', 'peopl']"
2019-12-20 22:26:08,"['mp', 'back', 'prime', 'minist', 'bori', 'johnson', 'plan', 'uk', 'leav', 'eu', 'januarybrexit', 'mp', 'back', 'bori', 'johnson', 'plan', 'leav', 'eu', 'januari']"
2019-12-20 22:20:06,"['lanki', 'paceman', 'shaheen', 'shah', 'afridi', 'took', 'maiden', 'fivewicket', 'haul', 'lead', 'pakistan', 'fightback', 'sri', 'lanka', 'gain', 'crucial', 'lead', 'second', 'test', 'karachi', 'fridaypakistan', 'fightback', 'shaheen', 'fivef', 'second', 'test']"
2019-12-20 21:52:58,"['unp', 'leader', 'ranil', 'wickremesingh', 'seen', 'leav', 'magazin', 'prison', 'visit', 'mp', 'patali', 'champika', 'ranwaka', 'todayranil', 'visit', 'patali']"
2019-12-20 21:37:56,"['say', 'law', 'take', 'cours', 'polit', 'involv', 'arrest', 'detent', 'former', 'minist', 'patali', 'champika', 'ranawaka', 'state', 'minist', 'vasudeva', 'nanayakkara', 'said', 'attorney', 'gener', 'dappula', 'de', 'livera', 'wa', 'extrem', 'strict', 'public', 'offic', 'doe', 'listen', 'even', 'presidentpolit', 'involv', 'champika', 'arrest']"
2019-12-20 20:31:52,"['presid', 'gotabaya', 'rajapaksa', 'prime', 'minist', 'mahinda', 'rajapaksa', 'also', 'minist', 'financ', 'issu', 'direct', 'chairman', 'ceo', 'bank', 'suspend', 'recoveri', 'loan', 'obtain', 'smallmedium', 'enterpris', 'sme', 'sector', 'r', 'milliongovt', 'direct', 'bank', 'suspend', 'recoveri', 'sme', 'loan', 'r', 'mn']"
2019-12-20 19:46:09,"['say', 'polit', 'motiv', 'behind', 'arrest', 'mp', 'patali', 'champika', 'ranwaka', 'pivithuru', 'hela', 'urumaya', 'phu', 'leader', 'udaya', 'gammanpila', 'today', 'point', 'wa', 'violat', 'law', 'process', 'arrest', 'himno', 'law', 'violat', 'arrest', 'patali', 'gammanpila']"
2019-12-20 18:15:04,"['engin', 'train', 'bound', 'mount', 'lavinia', 'maradana', 'derail', 'last', 'afternoon', 'maradana', 'dematagoda', 'railway', 'station', 'wa', 'place', 'back', 'rail', 'track', 'todayback', 'track']"
2019-12-20 18:36:23,"['mp', 'rajitha', 'senaratn', 'today', 'file', 'fresh', 'anticipatori', 'bail', 'applic', 'colombo', 'chief', 'magistr', 'court', 'seek', 'order', 'prevent', 'hi', 'arrest', 'connect', 'white', 'van', 'news', 'confer', 'held', 'novemb', 'anticipatori', 'bail', 'rajitha', 'file', 'fresh', 'applic']"
2019-12-20 17:12:25,"['like', 'day', 'second', 'day', 'karachi', 'test', 'sri', 'lanka', 'pakistan', 'fair', 'share', 'twist', 'turn', 'sri', 'lanka', 'took', 'healthi', 'first', 'inning', 'lead', 'edg', 'ahead', 'howev', 'pakistan', 'finish', 'day', 'strongli', 'loss', 'arrear', 'pakistan', 'open', 'repli', 'strongli', 'anoth', 'seesaw', 'day']"
2019-12-20 16:47:25,"['chine', 'embassi', 'today', 'laud', 'presid', 'gotabaya', 'rajapaksa', 'remark', 'sri', 'lankan', 'govern', 'renegoti', 'exist', 'agreement', 'hambantota', 'port', 'commerci', 'contract', 'wa', 'sign', 'would', 'chang', 'amid', 'chang', 'governmenthambantota', 'port', 'china', 'glad', 'agreement', 'review']"
2019-12-20 16:19:30,"['archdioces', 'colombo', 'ralli', 'care', 'initi', 'dialog', 'foundat', 'award', 'scholarship', 'affect', 'child', 'katuwapitiya', 'kochchikad', 'shilpa', 'diriya', 'scholarship', 'programm', 'affect', 'child', 'easter', 'sunday', 'launch']"
2019-12-20 16:11:00,"['oppo', 'today', 'kick', 'oppo', 'develop', 'confer', 'odc', 'beij', 'theme', 'innov', 'intellig', 'unveilingoppo', 'announc', 'three', 'initi', 'cobuild', 'new', 'intellig', 'servic', 'ecosystem']"
2019-12-20 15:53:44,"['former', 'cid', 'director', 'ssp', 'shani', 'abeysekera', 'yesterday', 'file', 'fundament', 'right', 'petit', 'suprem', 'court', 'say', 'wa', 'violat', 'hi', 'human', 'right', 'demot', 'person', 'assist', 'southern', 'provinc', 'digssp', 'shani', 'abeysekera', 'file', 'fr', 'petit']"
2019-12-20 15:13:01,"['lolc', 'group', 'subsidiari', 'lolc', 'financ', 'plc', 'lofc', 'ha', 'sign', 'loan', 'agreement', 'swedfund', 'swedish', 'govern', 'develop', 'financ', 'institut', 'dfi', 'receiv', 'total', 'usd', 'deal', 'facilit', 'uk', 'u', 'base', 'emerg', 'market', 'global', 'advisori', 'limit', 'emga', 'frontrunn', 'sri', 'lankan', 'financi', 'landscap', 'thi', 'deal', 'repres', 'anoth', 'mileston', 'lofc', 'take', 'initi', 'expand', 'strateg', 'intern', 'allilead', 'sri', 'lankan', 'financi', 'institut', 'lolc', 'financ', 'plc', 'secur', 'usd', 'new', 'crossbord', 'fund', 'swedfund']"
2019-12-20 15:14:47,"['colombo', 'high', 'court', 'today', 'releas', 'former', 'medium', 'minist', 'keheliya', 'rambukwella', 'former', 'state', 'print', 'corpor', 'chairman', 'jayampathi', 'bandara', 'hinkenda', 'briberi', 'case', 'file', 'briberi', 'commiss', 'bc', 'caus', 'loss', 'govern', 'obtain', 'r', 'pay', 'former', 'minist', 'phone', 'billkeheliya', 'releas', 'briberi', 'case']"
2019-12-20 14:31:51,"['explain', 'previou', 'articl', 'accord', 'medic', 'astrolog', 'ayurveda', 'exist', 'three', 'dosha', 'humour', 'vata', 'wind', 'pitta', 'bile', 'kapha', 'phlegm', 'state', 'harmoni', 'assur', 'health', 'individu', 'imbal', 'dosha', 'result', 'increas', 'diminish', 'one', 'dosha', 'would', 'caus', 'diseasetrait', 'behaviour', 'pattern', 'tridoshabas', 'ayurved', 'bodi', 'type']"
2019-12-20 14:29:47,"['annular', 'solar', 'eclips', 'occur', 'rd', 'quarter', 'moola', 'constel', 'zodiac', 'sign', 'sagittariu', 'dhanu', 'moon', 'entir', 'cover', 'sun', 'creat', 'ring', 'fire', 'edg', 'begin', 'hour', 'local', 'time', 'thursday', 'decemb', 'annular', 'solar', 'eclips', 'decemb']"
2019-12-20 15:32:22,"['question', 'ask', 'journalist', 'whether', 'wa', 'wrong', 'investig', 'road', 'accid', 'involv', 'former', 'minist', 'patali', 'champika', 'ranawaka', 'request', 'made', 'victim', 'parent', 'unit', 'nation', 'parti', 'unp', 'said', 'today', 'wa', 'issu', 'done', 'legallymp', 'arrest', 'illeg', 'unp']"
2019-12-20 14:07:49,"['thick', 'fog', 'envelop', 'hattonnuwara', 'eliya', 'hattoncolombo', 'road', 'thi', 'morn', 'driver', 'warn', 'polic', 'cautiou', 'possibl', 'danger', 'pix', 'ranjith', 'rajapaksathick', 'fog']"
2019-12-20 13:51:05,"['vision', 'import', 'everi', 'sen', 'organ', 'bodi', 'due', 'age', 'lifestyl', 'chang', 'vision', 'could', 'get', 'weaker', 'time', 'studi', 'done', 'uncorrect', 'refract', 'error', 'wereknown', 'common', 'caus', 'distanc', 'vision', 'impair', 'affect', 'million', 'person', 'global', 'wa', 'also', 'secondmost', 'caus', 'blind', 'globallylifestyl', 'chang', 'control', 'myopia']"
2019-12-20 13:48:36,"['sugar', 'problemat', 'controversi', 'compound', 'sinc', 'major', 'contributor', 'number', 'health', 'problem', 'includ', 'obes', 'diabet', 'heart', 'diseasehow', 'sugarfre', 'food', 'cheat', 'u']"
2019-12-20 13:46:01,"['sprain', 'occur', 'anyon', 'anytim', 'therefor', 'definit', 'import', 'obtain', 'proper', 'idea', 'case', 'unexpect', 'emerg', 'human', 'bodi', 'made', 'certain', 'joint', 'assist', 'movementd', 'sprain']"
2019-12-20 17:12:08,"['unit', 'nation', 'parti', 'unp', 'mp', 'sajith', 'premadasa', 'said', 'today', 'parti', 'would', 'best', 'get', 'former', 'minist', 'champika', 'ranawaka', 'releas', 'legal', 'democrat', 'constitut', 'mannerwil', 'best', 'get', 'champika', 'releas', 'legal', 'sajith']"
2019-12-20 20:42:10,"['prison', 'wa', 'injur', 'anoth', 'prison', 'open', 'fire', 'use', 'micro', 'pistol', 'insid', 'wariyapola', 'prison', 'thi', 'afternoon', 'prison', 'sourc', 'saidinm', 'injur', 'anoth', 'inmat', 'open', 'fire']"
2019-12-20 12:43:59,"['colombo', 'chief', 'magistr', 'court', 'today', 'reject', 'anticipatori', 'bail', 'applic', 'file', 'former', 'minist', 'rajitha', 'senaratn', 'basi', 'could', 'grant', 'relat', 'uncertain', 'chargesrajitha', 'anticipatori', 'bail', 'applic', 'reject']"
2019-12-20 12:28:33,"['u', 'hous', 'repres', 'impeach', 'presid', 'donald', 'trump', 'wednesday', 'charg', 'abus', 'power', 'hi', 'offic', 'obstruct', 'congress', 'onli', 'fourth', 'american', 'presid', 'impeachedtrump', 'impeach', 'abus', 'power', 'obstruct', 'congress']"
2019-12-20 12:27:11,"['london', 'dpa', 'dec', 'scottish', 'first', 'minist', 'nicola', 'sturgeon', 'thursday', 'urg', 'british', 'govern', 'open', 'talk', 'independ', 'referendum', 'scotland', 'claim', 'clear', 'democrat', 'mandat', 'last', 'week', 'snap', 'electionsturgeon', 'call', 'talk', 'scottish', 'independ', 'referendum']"
2019-12-20 12:24:39,"['khaki', 'author', 'reportedli', 'receiv', 'complaint', 'sibl', 'promin', 'diyawanna', 'politico', 'extort', 'money', 'driver', 'vehicl', 'use', 'transport', 'employe', 'lead', 'garment', 'factoryus', 'polit', 'clout', 'extort', 'money']"
2019-12-20 12:23:53,"['thi', 'diyawanna', 'politico', 'known', 'onc', 'hi', 'highhand', 'act', 'wa', 'good', 'behaviour', 'last', 'five', 'year', 'howev', 'man', 'ha', 'return', 'hi', 'villain', 'way', 'sayh', 'old', 'antic']"
2019-12-20 12:22:55,"['gravel', 'supplierbusinessman', 'said', 'relentlessli', 'pursu', 'new', 'purohita', 'daysh', 'want', 'pay', 'hi', 'creditor']"
2019-12-20 12:22:11,"['thi', 'former', 'provinci', 'politico', 'appar', 'bid', 'show', 'wa', 'hobnob', 'high', 'mighti', 'got', 'vehicl', 'newli', 'appoint', 'high', 'polit', 'author', 'suffer', 'loss', 'face', 'latter', 'brusqu', 'ask', 'get', 'saylost', 'face', 'tri', 'cut', 'figur']"
2019-12-20 12:22:29,"['christma', 'approach', 'onc', 'hilton', 'colombo', 'took', 'initi', 'upcycl', 'singleus', 'plastic', 'water', 'bottl', 'order', 'creat', 'beautifula', 'sustain', 'christma', 'hilton', 'colombo']"
2019-12-20 12:08:38,"['consortium', 'investor', 'put', 'togeth', 'tempest', 'pe', 'partner', 'pvt', 'ltd', 'ha', 'acquir', 'stake', 'specialist', 'cabl', 'manufactur', 'cabl', 'solut', 'privat', 'limit', 'csol', 'tempest', 'consortium', 'led', 'acl', 'acquir', 'control', 'stake', 'specialist', 'cabl', 'manufactur', 'cabl', 'solut']"
2019-12-20 11:57:17,"['liquor', 'shop', 'across', 'countri', 'close', 'decemb', 'view', 'christma', 'excis', 'depart', 'saidliquor', 'shop', 'close', 'christma', 'day']"
2019-12-20 12:49:54,"['disast', 'manag', 'centr', 'dmc', 'today', 'warn', 'peopl', 'live', 'along', 'bank', 'kala', 'oya', 'evacu', 'reach', 'spill', 'levelkala', 'oya', 'spill', 'level', 'peopl', 'ask', 'evacu']"
2019-12-20 11:25:09,"['lead', 'entrepreneur', 'export', 'prabhash', 'subasingh', 'assum', 'duti', 'yesterday', 'new', 'chairman', 'export', 'develop', 'board', 'edb', 'prabhash', 'assum', 'duti', 'edb', 'chairman']"
2019-12-20 11:24:09,"['fitch', 'rate', 'yesterday', 'revis', 'outlook', 'sri', 'lanka', 'b', 'rate', 'neg', 'stabl', 'debt', 'repay', 'concern', 'aris', 'recent', 'econom', 'stimulu', 'announc', 'govern', 'slash', 'tax', 'significantli', 'set', 'leav', 'hole', 'govern', 'revenuefitch', 'revis', 'sl', 'outlook', 'neg', 'tax', 'cut']"
2019-12-20 11:22:54,"['sri', 'lankan', 'author', 'yesterday', 'strongli', 'disput', 'fitch', 'rate', 'move', 'revis', 'countri', 'rate', 'outlook', 'neg', 'said', 'wa', 'hastili', 'done', 'without', 'consid', 'fact', 'groundgovt', 'say', 'rate', 'action', 'prematur', 'unwarr']"
2019-12-20 11:21:36,"['line', 'hi', 'vision', 'technologydriven', 'sri', 'lanka', 'presid', 'gotabaya', 'rajapaksa', 'ha', 'appoint', 'techstud', 'board', 'inform', 'commun', 'technolog', 'agenc', 'sri', 'lanka', 'icta', 'featur', 'industri', 'leader', 'technolog', 'entrepreneur', 'academ', 'public', 'sector', 'technologist', 'steer', 'countryicta', 'get', 'techstud', 'director', 'board']"
2019-12-20 11:19:50,"['consortium', 'investor', 'put', 'togeth', 'tempest', 'pe', 'partner', 'pvt', 'ltd', 'ha', 'acquir', 'percent', 'stake', 'specialist', 'cabl', 'manufactur', 'cabl', 'solut', 'privat', 'limit', 'csol', 'three', 'foreign', 'sharehold', 'r', 'millionacl', 'tempest', 'consortium', 'acquir', 'control', 'stake', 'cabl', 'solut', 'rsmn']"
2019-12-20 11:17:33,"['earn', 'compani', 'list', 'colombo', 'stock', 'exchang', 'declin', 'percent', 'yearonyear', 'yoy', 'r', 'billion', 'dure', 'septemb', 'quarter', 'though', 'slightli', 'better', 'previou', 'quarter', 'consider', 'better', 'march', 'decemb', 'quarterslist', 'firm', 'earn', 'sept', 'quarter']"
2019-12-20 11:15:42,"['sri', 'lanka', 'economi', 'grew', 'percent', 'third', 'quarter', 'partial', 'recov', 'easter', 'sunday', 'attack', 'driven', 'notabl', 'expans', 'industri', 'servic', 'activ', 'although', 'tourism', 'industri', 'struggl', 'achiev', 'signific', 'recoveryeconomi', 'grow', 'third', 'quarter']"
2019-12-20 10:59:26,"['nation', 'build', 'research', 'organ', 'nbro', 'today', 'issu', 'landslid', 'warn', 'kandi', 'matal', 'nuwara', 'eliya', 'districtslandslid', 'warn', 'issu', 'three', 'district']"
2019-12-20 11:28:17,"['heart', 'sank', 'look', 'hurrican', 'katrinaaffect', 'hous', 'flood', 'hous', 'museum', 'citi', 'new', 'orlean', 'unit', 'state', 'team', 'world', 'bank', 'wa', 'accompani', 'sri', 'lankan', 'offic', 'visit', 'new', 'orlean', 'octob', 'learn', 'citi', 'posthurrican', 'katrina', 'flood', 'riskmanag', 'effortsact', 'care', 'drown', 'three', 'lesson', 'new', 'orlean', 'sri', 'lanka']"
2019-12-20 10:23:30,"['pair', 'robot', 'name', 'bill', 'help', 'passeng', 'navig', 'way', 'around', 'heathrow', 'airport', 'deploy', 'british', 'airway', 'daili', 'mail', 'robot', 'heathrow']"
2019-12-20 09:53:56,"['former', 'health', 'minist', 'rajitha', 'senarathn', 'arriv', 'colombo', 'fort', 'chief', 'magistr', 'court', 'short', 'ago', 'attend', 'hear', 'hi', 'anticipatori', 'bail', 'applicationrajitha', 'arriv', 'court']"
2019-12-20 06:16:22,"['remov', 'withhold', 'tax', 'levi', 'custom', 'bank', 'announc', 'new', 'govern', 'last', 'month', 'effect', 'next', 'month', 'januari', 'complet', 'two', 'phase', 'inland', 'revenu', 'depart', 'ird', 'said', 'yesterdaywithhold', 'tax', 'remov', 'januari']"
2019-12-20 10:47:49,"['train', 'servic', 'includ', 'offic', 'train', 'oper', 'mainlin', 'delay', 'thi', 'morn', 'due', 'yesterday', 'train', 'derail', 'maradana', 'dematagoda', 'railway', 'station', 'railway', 'control', 'room', 'saidmaradana', 'train', 'derail', 'train', 'mainlin', 'delay']"
2019-12-20 06:30:52,"['arrest', 'mp', 'patali', 'champika', 'ranawaka', 'polit', 'witchhunt', 'carri', 'mandat', 'given', 'peopl', 'present', 'ruler', 'sri', 'lanka', 'sever', 'opposit', 'mp', 'monk', 'lawyer', 'alleg', 'yesterdaypatali', 'arrest', 'polit', 'witchhunt']"
2019-12-20 08:23:30,"['express', 'regret', 'decis', 'examin', 'magistr', 'place', 'swiss', 'local', 'employe', 'concern', 'pretrial', 'detent', 'switzerland', 'said', 'ha', 'sent', 'former', 'ambassador', 'jrg', 'frieden', 'sri', 'lanka', 'investig', 'secur', 'incid', 'swiss', 'embassi', 'colomboswiss', 'send', 'top', 'diplomat', 'team', 'sl']"
2019-12-20 06:13:17,"['unp', 'leader', 'ranil', 'wickremesingh', 'told', 'parti', 'activist', 'hi', 'role', 'head', 'parti', 'would', 'come', 'end', 'onc', 'unit', 'faction', 'partyget', 'readi', 'unit', 'face', 'futur', 'elect', 'ranil']"
2019-12-19 21:39:27,"['govern', 'ha', 'turn', 'request', 'polit', 'appoint', 'diplomat', 'grant', 'extra', 'time', 'return', 'countri', 'sourc', 'saidgovt', 'turn', 'plea', 'polit', 'appoint', 'diplomat']"
2019-12-19 21:33:02,"['polit', 'involv', 'arrest', 'detent', 'former', 'minist', 'patali', 'champika', 'ranawaka', 'legal', 'action', 'base', 'pure', 'hard', 'evid', 'avail', 'law', 'enforc', 'author', 'cabinet', 'spokesman', 'minist', 'bandula', 'gunawardana', 'said', 'yesterdayno', 'polit', 'involv', 'exminist', 'arrest', 'bandula']"
2019-12-19 21:30:02,"['foreign', 'affair', 'ministri', 'current', 'review', 'action', 'taken', 'govern', 'unit', 'nation', 'human', 'right', 'council', 'unhrc', 'dure', 'march', 'session', 'geneva', 'minist', 'said', 'yesterdaygovt', 'review', 'geneva', 'process', 'dinesh']"
2019-12-20 06:02:42,"['presid', 'gotabaya', 'rajapaksa', 'yesterday', 'said', 'swiss', 'ambassador', 'colombo', 'inform', 'hi', 'embassi', 'employe', 'fabric', 'entir', 'abduct', 'stori', 'ambassador', 'taken', 'point', 'evid', 'fabric', 'providedpresid', 'say', 'ha', 'inform', 'swiss', 'ambassador', 'hi', 'employe', 'lie']"
2019-12-19 19:41:36,"['new', 'trend', 'beautifi', 'colombo', 'ha', 'attract', 'bouquet', 'brickbat', 'new', 'found', 'purpos', 'creation', 'come', 'larg', 'colombo', 'kandi', 'citi', 'limit', 'artist', 'seem', 'skill', 'spend', 'power', 'go', 'decor', 'wall', 'citi', 'new', 'cultur', 'breed', 'littl', 'hot', 'handl', 'whi', 'two', 'reason', 'thstreet', 'art', 'infecti']"
2019-12-19 19:46:59,"['presid', 'gotabaya', 'rajapaksa', 'recent', 'statement', 'would', 'replac', 'devolut', 'develop', 'solut', 'problem', 'face', 'tamil', 'northern', 'eastern', 'provinc', 'might', 'run', 'counter', 'hi', 'wish', 'win', 'tamil', 'peopl', 'also', 'counteract', 'pledg', 'made', 'hi', 'brother', 'prime', 'minist', 'mahinda', 'rajapaksa', 'tamil', 'prior', 'presidenti', 'pollcan', 'presid', 'replac', 'devolut', 'develop']"
2019-12-19 19:44:03,"['inaugur', 'new', 'presid', 'seventh', 'execut', 'sri', 'lanka', 'mani', 'legitim', 'concern', 'well', 'disturb', 'question', 'issu', 'rais', 'vissvi', 'foreign', 'polici', 'one', 'hand', 'though', 'veri', 'tini', 'teardrop', 'island', 'indian', 'ocean', 'live', 'today', 'global', 'villag', 'countri', 'mani', 'way', 'interconnect', 'find', 'themselv', 'drawn', 'invari', 'larg', 'network', 'interact', 'relationship', 'osri', 'lanka', 'politi', 'nation']"
2019-12-19 19:48:53,"['two', 'nobel', 'peac', 'prize', 'laureat', 'thu', 'far', 'disappoint', 'core', 'first', 'wa', 'barack', 'obama', 'award', 'nobel', 'peac', 'prize', 'wa', 'shockingli', 'surpris', 'swear', 'th', 'presid', 'u', 'januari', 'white', 'hous', 'even', 'month', 'octob', 'wa', 'decid', 'nobel', 'peac', 'prize', 'hi', 'extraordinari', 'effort', 'strengthen', 'intern', 'diplomaci', 'cooper', 'among', 'peopl', 'hnobel', 'peac', 'prize', 'ident', 'polit']"
2019-12-19 21:26:08,"['justic', 'human', 'right', 'legal', 'reform', 'minist', 'nimal', 'siripala', 'de', 'silva', 'ha', 'instruct', 'committe', 'offici', 'repres', 'attorney', 'gener', 'depart', 'elect', 'commiss', 'justic', 'ministri', 'review', 'provinci', 'council', 'elect', 'special', 'act', 'propos', 'necessari', 'amend', 'make', 'enact', 'soon', 'possibl', 'enabl', 'hold', 'muchdelay', 'pc', 'poll', 'earli', 'committe', 'review', 'act', 'propos', 'necessari', 'amend']"
2019-12-19 22:43:59,"['ncc', 'ssc', 'maintain', 'unbeaten', 'record', 'slc', 'premier', 'limit', 'interclub', 'cricket', 'tournament', 'record', 'victori', 'match', 'play', 'today', 'ncc', 'ssc', 'maintain', 'unbeaten', 'record']"
2019-12-19 20:40:34,"['alleg', 'arrest', 'mp', 'patali', 'champika', 'ranawaka', 'wa', 'illeg', 'act', 'polit', 'victimis', 'unp', 'today', 'said', 'parti', 'current', 'discus', 'step', 'taken', 'regard', 'arrestunp', 'mp', 'alleg', 'arrest', 'wa', 'polit', 'victimis']"
2019-12-19 22:22:56,"['presid', 'gotabaya', 'rajapaksa', 'said', 'parliament', 'dissolv', 'march', 'go', 'gener', 'electionparlia', 'dissolv', 'march']"
